"id","product_id","parent_sku","child_sku"
"112","2525","TF-LVS648L","TF-LVS648L-J48W4000LDMV-30K-WH-HC301WH,TF-LVS648L-J48W4000LDMV-30KBK-HC3015WWH,TF-LVS648L-J48W4000LDMV-35KWH-HC3015WWH,TF-LVS648L-J48W4000LDMV-35KBK-HC3015WWH,TF-LVS648L-J48W4000LDMV-40KWH-HC3015WWH,TF-LVS648L-J48W4000LDMV-40KBK-HC3015WWH,TF-LVS648L-J48W4000LDMV-50KWH-HC3015WWH,TF-LVS648L-J48W4000LDMV-50KBK-HC3015WWH,TF-LVS648L-Z57W4800LDMV-30KWH-HC3015WWH,TF-LVS648L-Z57W4800LDMV-30KBK-HC3015WWH,TF-LVS648L-Z57W4800LDMV-35KWH-HC3015WWH,TF-LVS648L-Z57W4800LDMV-35KBK-HC3015WWH,TF-LVS648L-Z57W4800LDMV-40KWH-HC3015WWH,TF-LVS648L-Z57W4800LDMV-40KBK-HC3015WWH,TF-LVS648L-Z57W4800LDMV-50KWH-HC3015WWH,TF-LVS648L-Z57W4800LDMV-50KBK-HC3015WWH,TF-LVS648L-Z72W6000LDMV30KWH-HC3015WWH,TF-LVS648L-Z72W6000LDMV30KBK-HC3015WWH,TF-LVS648L-Z72W6000LDMV35KWH-HC3015WWH,TF-LVS648L-Z72W6000LDMV35KBK-HC3015WWH,TF-LVS648L-Z72W6000LDMV40KWH-HC3015WWH,TF-LVS648L-Z72W6000LDMV40KBK-HC3015WWH,TF-LVS648L-Z72W6000LDMV50KWH-HC3015WWH,TF-LVS648L-Z72W6000LDMV50KBK-HC3015WWH"
"113","2532","TF-LVS696L","TF-LVS696L-J48W4000LDMV-30KWHHC3015WH,TF-LVS696L-J48W4000LDMV-35KWHHC3015WH,TF-LVS696L-J48W4000LDMV-40KWHHC3015WH,TF-LVS696L-J48W4000LDMV-50KWHHC3015WH,TF-LVS696L-J96W8000LDMV-30KWHHC3015WH,TF-LVS696L-J96W8000LDMV-35KWHHC3015WH,TF-LVS696L-J96W8000LDMV-40KWHHC3015WH,TF-LVS696L-J96W8000LDMV-50KWHHC3015WH,TF-LVS696L-Z114W9600LDMV-30KWHHC3015WH,TF-LVS696L-Z114W9600LDMV-35KWHHC3015WH,TF-LVS696L-Z114W9600LDMV-40KWHHC3015WH,TF-LVS696L-Z114W9600LDMV-50KWHHC3015WH,TF-LVS696L-Z144W12000LDMV-30KWHHC3015WH,TF-LVS696L-Z144W12000LDMV-35KWHHC3015WH,TF-LVS696L-Z144W12000LDMV-40KWHHC3015WH,TF-LVS696L-Z144W12000LDMV-50KWHHC3015WH"
"114","2540","TF-ECLMW424LS48W4000LDMV","TF-ECLMW424LS48W4000LDMV-30K-WH,TF-ECLMW424LS48W4000LDMV-30K-SL,TF-ECLMW424LS48W4000LDMV-30K-BM,TF-ECLMW424LS48W4000LDMV-30K-TO,TF-ECLMW424LS48W4000LDMV-30K-IM,TF-ECLMW424LS48W4000LDMV-30K-WM,TF-ECLMW424LS48W4000LDMV-35K-WH,TF-ECLMW424LS48W4000LDMV-35K-SL,TF-ECLMW424LS48W4000LDMV-35K-BM,TF-ECLMW424LS48W4000LDMV-35K-TO,TF-ECLMW424LS48W4000LDMV-35K-IM,TF-ECLMW424LS48W4000LDMV-35K-WM,TF-ECLMW424LS48W4000LDMV-40K-WH,TF-ECLMW424LS48W4000LDMV-40K-SL,TF-ECLMW424LS48W4000LDMV-40K-BM,TF-ECLMW424LS48W4000LDMV-40K-TO,TF-ECLMW424LS48W4000LDMV-40K-IM,TF-ECLMW424LS48W4000LDMV-40K-WM,TF-ECLMW424LS48W4000LDMV-50K-WH,TF-ECLMW424LS48W4000LDMV-50K-SL,TF-ECLMW424LS48W4000LDMV-50K-BM,TF-ECLMW424LS48W4000LDMV-50K-TO,TF-ECLMW424LS48W4000LDMV-50K-IM,TF-ECLMW424LS48W4000LDMV-50K-WM"
"115","2541","TF-ECLMW224L","TF-ECLMW224L-S24W2000LDMV-30K-WH,TF-ECLMW224L-S24W2000LDMV-30K-WM,TF-ECLMW224L-S24W2000LDMV-30K-SL,TF-ECLMW224L-S24W2000LDMV-30K-BM,TF-ECLMW224L-S24W2000LDMV-30K-TO,TF-ECLMW224L-S24W2000LDMV-30K-IM,TF-ECLMW224L-S24W2000LDMV-35K-WH,TF-ECLMW224L-S24W2000LDMV-35K-WM,TF-ECLMW224L-S24W2000LDMV-35K-SL,TF-ECLMW224L-S24W2000LDMV-35K-BM,TF-ECLMW224L-S24W2000LDMV-35K-TO,TF-ECLMW224L-S24W2000LDMV-35K-IM,TF-ECLMW224L-S24W2000LDMV-40K-WH,TF-ECLMW224L-S24W2000LDMV-40K-WM,TF-ECLMW224L-S24W2000LDMV-40K-SL,TF-ECLMW224L-S24W2000LDMV-40K-BM,TF-ECLMW224L-S24W2000LDMV-40K-TO,TF-ECLMW224L-S24W2000LDMV-40K-IM,TF-ECLMW224L-S24W2000LDMV-50K-WH,TF-ECLMW224L-S24W2000LDMV-50K-WM,TF-ECLMW224L-S24W2000LDMV-50K-SL,TF-ECLMW224L-S24W2000LDMV-50K-BM,TF-ECLMW224L-S24W2000LDMV-50K-TO,TF-ECLMW224L-S24W2000LDMV-50K-IM,TF-ECLMW224L-H36W2900LDMV-30K-WH,TF-ECLMW224L-H36W2900LDMV-30K-WM,TF-ECLMW224L-H36W2900LDMV-30K-SL,TF-ECLMW224L-H36W2900LDMV-30K-BM,TF-ECLMW224L-H36W2900LDMV-30K-TO,TF-ECLMW224L-H36W2900LDMV-30K-IM,TF-ECLMW224L-H36W2900LDMV-35K-WH,TF-ECLMW224L-H36W2900LDMV-35K-WM,TF-ECLMW224L-H36W2900LDMV-35K-SL,TF-ECLMW224L-H36W2900LDMV-35K-BM,TF-ECLMW224L-H36W2900LDMV-35K-TO,TF-ECLMW224L-H36W2900LDMV-35K-IM,TF-ECLMW224L-H36W2900LDMV-40K-WH,TF-ECLMW224L-H36W2900LDMV-40K-WM,TF-ECLMW224L-H36W2900LDMV-40K-SL,TF-ECLMW224L-H36W2900LDMV-40K-BM,TF-ECLMW224L-H36W2900LDMV-40K-TO,TF-ECLMW224L-H36W2900LDMV-40K-IM,TF-ECLMW224L-H36W2900LDMV-50K-WH,TF-ECLMW224L-H36W2900LDMV-50K-WM,TF-ECLMW224L-H36W2900LDMV-50K-SL,TF-ECLMW224L-H36W2900LDMV-50K-BM,TF-ECLMW224L-H36W2900LDMV-50K-TO,TF-ECLMW224L-H36W2900LDMV-50K-IM"
"116","2547","TF-ECLMW448LS96W8000LDMV","TF-ECLMW448LS96W8000LDMV-30K-WH,TF-ECLMW448LS96W8000LDMV-30K-SL,TF-ECLMW448LS96W8000LDMV-30K-BM,TF-ECLMW448LS96W8000LDMV-30K-TO,TF-ECLMW448LS96W8000LDMV-30K-IM,TF-ECLMW448LS96W8000LDMV-30K-WM,TF-ECLMW448LS96W8000LDMV-35K-WH,TF-ECLMW448LS96W8000LDMV-35K-SL,TF-ECLMW448LS96W8000LDMV-35K-BM,TF-ECLMW448LS96W8000LDMV-35K-TO,TF-ECLMW448LS96W8000LDMV-35K-IM,TF-ECLMW448LS96W8000LDMV-35K-WM,TF-ECLMW448LS96W8000LDMV-40K-WH,TF-ECLMW448LS96W8000LDMV-40K-SL,TF-ECLMW448LS96W8000LDMV-40K-BM,TF-ECLMW448LS96W8000LDMV-40K-TO,TF-ECLMW448LS96W8000LDMV-40K-IM,TF-ECLMW448LS96W8000LDMV-40K-WM,TF-ECLMW448LS96W8000LDMV-50K-WH,TF-ECLMW448LS96W8000LDMV-50K-SL,TF-ECLMW448LS96W8000LDMV-50K-BM,TF-ECLMW448LS96W8000LDMV-50K-TO,TF-ECLMW448LS96W8000LDMV-50K-IM,TF-ECLMW448LS96W8000LDMV-50K-WM"
"117","2548","TF-ECLMW248L","TF-ECLMW248L-S32W2900LDMV-30K-WH,TF-ECLMW248L-S32W2900LDMV-30K-SL,TF-ECLMW248L-S32W2900LDMV-30K-BM,TF-ECLMW248L-S32W2900LDMV-30K-TO,TF-ECLMW248L-S32W2900LDMV-30K-IM,TF-ECLMW248L-S32W2900LDMV-30K-WM,TF-ECLMW248L-S32W2900LDMV-35K-WH,TF-ECLMW248L-S32W2900LDMV-35K-SL,TF-ECLMW248L-S32W2900LDMV-35K-BM,TF-ECLMW248L-S32W2900LDMV-35K-TO,TF-ECLMW248L-S32W2900LDMV-35K-IM,TF-ECLMW248L-S32W2900LDMV-35K-WM,TF-ECLMW248L-S32W2900LDMV-40K-WH,TF-ECLMW248L-S32W2900LDMV-40K-SL,TF-ECLMW248L-S32W2900LDMV-40K-BM,TF-ECLMW248L-S32W2900LDMV-40K-TO,TF-ECLMW248L-S32W2900LDMV-40K-IM,TF-ECLMW248L-S32W2900LDMV-40K-WM,TF-ECLMW248L-S32W2900LDMV-50K-WH,TF-ECLMW248L-S32W2900LDMV-50K-SL,TF-ECLMW248L-S32W2900LDMV-50K-BM,TF-ECLMW248L-S32W2900LDMV-50K-TO,TF-ECLMW248L-S32W2900LDMV-50K-IM,TF-ECLMW248L-S32W2900LDMV-50K-WM,TF-ECLMW248L-S48W4000LDMV-30K-WH,TF-ECLMW248L-S48W4000LDMV-30K-SL,TF-ECLMW248L-S48W4000LDMV-30K-BM,TF-ECLMW248L-S48W4000LDMV-30K-TO,TF-ECLMW248L-S48W4000LDMV-30K-IM,TF-ECLMW248L-S48W4000LDMV-30K-WM,TF-ECLMW248L-S48W4000LDMV-35K-WH,TF-ECLMW248L-S48W4000LDMV-35K-SL,TF-ECLMW248L-S48W4000LDMV-35K-BM,TF-ECLMW248L-S48W4000LDMV-35K-TO,TF-ECLMW248L-S48W4000LDMV-35K-IM,TF-ECLMW248L-S48W4000LDMV-35K-WM,TF-ECLMW248L-S48W4000LDMV-40K-WH,TF-ECLMW248L-S48W4000LDMV-40K-SL,TF-ECLMW248L-S48W4000LDMV-40K-BM,TF-ECLMW248L-S48W4000LDMV-40K-TO,TF-ECLMW248L-S48W4000LDMV-40K-IM,TF-ECLMW248L-S48W4000LDMV-40K-WM,TF-ECLMW248L-S48W4000LDMV-50K-WH,TF-ECLMW248L-S48W4000LDMV-50K-SL,TF-ECLMW248L-S48W4000LDMV-50K-BM,TF-ECLMW248L-S48W4000LDMV-50K-TO,TF-ECLMW248L-S48W4000LDMV-50K-IM,TF-ECLMW248L-S48W4000LDMV-50K-WM,TF-ECLMW248L-S57W4500LDMV-30K-WH,TF-ECLMW248L-S57W4500LDMV-30K-SL"
"118","2556","DG-PF80Q","DG-PF80Q-C1X100-U-4K-CB,DG-PF80Q-C1X100-U-4K-LB,DG-PF80Q-C1X100-U-5K-CB,DG-PF80Q-C1X100-U-5K-LB,DG-PF80Q-C1X100-H-4K-CB,DG-PF80Q-C1X100-H-4K-LB,DG-PF80Q-C1X100-H-5K-CB,DG-PF80Q-C1X100-H-5K-LB,DG-PF80Q-F1X100-U-4K-CB,DG-PF80Q-F1X100-U-4K-LB,DG-PF80Q-F1X100-U-5K-CB,DG-PF80Q-F1X100-U-5K-LB,DG-PF80Q-F1X100-H-4K-CB,DG-PF80Q-F1X100-H-4K-LB,DG-PF80Q-F1X100-H-5K-CB,DG-PF80Q-F1X100-H-5K-LB"
"119","2561","DG-PF70Q","DG-PF70Q-C1X37-U-3K,DG-PF70Q-C1X37-H-3K,DG-PF70Q-C1X37-U-4K,DG-PF70Q-C1X37-H-4K,DG-PF70Q-C1X37-U-5K,DG-PF70Q-C1X37-H-5K,DG-PF70Q-C1X65-U-3K,DG-PF70Q-C1X65-H-3K,DG-PF70Q-C1X65-U-4K,DG-PF70Q-C1X65-H-4K,DG-PF70Q-C1X65-U-5K,DG-PF70Q-C1X65-H-5K,DG-PF70Q-C1X84-U-3K,DG-PF70Q-C1X84-H-3K,DG-PF70Q-C1X84-U-4K,DG-PF70Q-C1X84-H-4K,DG-PF70Q-C1X84-U-5K,DG-PF70Q-C1X84-H-5K,DG-PF70Q-F1X37-U-3K,DG-PF70Q-F1X37-H-3K,DG-PF70Q-F1X37-U-4K,DG-PF70Q-F1X37-H-4K,DG-PF70Q-F1X37-U-5K,DG-PF70Q-F1X37-H-5K,DG-PF70Q-F1X65-U-3K,DG-PF70Q-F1X65-H-3K,DG-PF70Q-F1X65-U-4K,DG-PF70Q-F1X65-H-4K,DG-PF70Q-F1X65-U-5K,DG-PF70Q-F1X65-H-5K,DG-PF70Q-F1X84-U-3K,DG-PF70Q-F1X84-H-3K,DG-PF70Q-F1X84-U-4K,DG-PF70Q-F1X84-H-4K,DG-PF70Q-F1X84-U-5K,DG-PF70Q-F1X84-H-5K"
"120","2564","TF-PUF22L","TF-PUF22L-S24W1800LDMV-30K,TF-PUF22L-S24W1800LDMV-35K,TF-PUF22L-S24W1800LDMV-40K,TF-PUF22L-S24W1800LDMV-50K,TF-PUF22L-H36W2900LDMV-30K,TF-PUF22L-H36W2900LDMV-35K,TF-PUF22L-H36W2900LDMV-40K,TF-PUF22L-H36W2900LDMV-50K"
"121","2575","TF-CLMMW248L","TF-CLMMW248L-S32W3450LDMV-30K,TF-CLMMW248L-S32W3450LDMV-35K,TF-CLMMW248L-S32W3450LDMV-40K,TF-CLMMW248L-S32W3450LDMV-50K,TF-CLMMW248L-S48W4800LDMV-30K,TF-CLMMW248L-S48W4800LDMV-35K,TF-CLMMW248L-S48W4800LDMV-40K,TF-CLMMW248L-S48W4800LDMV-50K,TF-CLMMW248L-S57W5400LDMV-30K,TF-CLMMW248L-S57W5400LDMV-35K,TF-CLMMW248L-S57W5400LDMV-40K,TF-CLMMW248L-S57W5400LDMV-50K"
"122","2576","TF-CLMMW448L","TF-CLMMW448L-S72W7000LDMV-30K,TF-CLMMW448L-S72W7000LDMV-35K,TF-CLMMW448L-S72W7000LDMV-40K,TF-CLMMW448L-S72W7000LDMV-50K,TF-CLMMW448L-S97W9600LDMV-30K,TF-CLMMW448L-S97W9600LDMV-35K,TF-CLMMW448L-S97W9600LDMV-40K,TF-CLMMW448L-S97W9600LDMV-50K"
"123","2579","DG-AFR31Q","DG-AFR31Q-A-1X37-U-3K-CB,DG-AFR31Q-A-1X37-U-3K-LB,DG-AFR31Q-A-1X37-U-4K-CB,DG-AFR31Q-A-1X37-U-4K-LB,DG-AFR31Q-A-1X37-U-5K-CB,DG-AFR31Q-A-1X37-U-5K-LB,DG-AFR31Q-A-1X37-H-3K-CB,DG-AFR31Q-A-1X37-H-3K-LB,DG-AFR31Q-A-1X37-H-4K-CB,DG-AFR31Q-A-1X37-H-4K-LB,DG-AFR31Q-A-1X37-H-5K-CB,DG-AFR31Q-A-1X37-H-5K-LB,DG-AFR31Q-A-1X65-U-3K-CB,DG-AFR31Q-A-1X65-U-3K-LB,DG-AFR31Q-A-1X65-U-4K-CB,DG-AFR31Q-A-1X65-U-4K-LB,DG-AFR31Q-A-1X65-U-5K-CB,DG-AFR31Q-A-1X65-U-5K-LB,DG-AFR31Q-A-1X65-H-3K-CB,DG-AFR31Q-A-1X65-H-3K-LB,DG-AFR31Q-A-1X65-H-4K-CB,DG-AFR31Q-A-1X65-H-4K-LB,DG-AFR31Q-A-1X65-H-5K-CB,DG-AFR31Q-A-1X65-H-5K-LB,DG-AFR31Q-A-1X100-U-3K-CB,DG-AFR31Q-A-1X100-U-3K-LB,DG-AFR31Q-A-1X100-U-4K-CB,DG-AFR31Q-A-1X100-U-4K-LB,DG-AFR31Q-A-1X100-U-5K-CB,DG-AFR31Q-A-1X100-U-5K-LB,DG-AFR31Q-A-1X100-H-3K-CB,DG-AFR31Q-A-1X100-H-3K-LB,DG-AFR31Q-A-1X100-H-4K-CB,DG-AFR31Q-A-1X100-H-4K-LB,DG-AFR31Q-A-1X100-H-5K-CB,DG-AFR31Q-A-1X100-H-5K-LB,DG-AFR31Q-A-1X140-U-3K-CB,DG-AFR31Q-A-1X140-U-3K-LB,DG-AFR31Q-A-1X140-U-4K-CB,DG-AFR31Q-A-1X140-U-4K-LB,DG-AFR31Q-A-1X140-U-5K-CB,DG-AFR31Q-A-1X140-U-5K-LB,DG-AFR31Q-A-1X140-H-3K-CB,DG-AFR31Q-A-1X140-H-3K-LB,DG-AFR31Q-A-1X140-H-4K-CB,DG-AFR31Q-A-1X140-H-4K-LB,DG-AFR31Q-A-1X140-H-5K-CB,DG-AFR31Q-A-1X140-H-5K-LB,DG-AFR31Q-B-1X37-U-3K-CB,DG-AFR31Q-B-1X37-U-3K-LB"
"124","2582","TF-C24LFR","TF-C24LFR-F24W3000LDMV-30K,TF-C24LFR-F24W3000LDMV-35K,TF-C24LFR-F24W3000LDMV-40K,TF-C24LFR-F24W3000LDMV-50K,TF-C24LFR-F30W3400LDMV-30K,TF-C24LFR-F30W3400LDMV-35K,TF-C24LFR-F30W3400LDMV-40K,TF-C24LFR-F30W3400LDMV-50K"
"125","2583","TF-C48LFR","TF-C48LFR-F35W4500LDMV-30K,TF-C48LFR-F35W4500LDMV-35K,TF-C48LFR-F35W4500LDMV-40K,TF-C48LFR-F35W4500LDMV-50K,TF-C48LFR-F48W6000LDMV-30K,TF-C48LFR-F48W6000LDMV-35K,TF-C48LFR-F48W6000LDMV-40K,TF-C48LFR-F48W6000LDMV-50K,TF-C48LFR-F57W7100LDMV-30K,TF-C48LFR-F57W7100LDMV-35K,TF-C48LFR-F57W7100LDMV-40K,TF-C48LFR-F57W7100LDMV-50K"
"126","2584","TF-C96LFR","TF-C96LFR-F70W9100LDMV-30K,TF-C96LFR-F70W9100LDMV-35K,TF-C96LFR-F70W9100LDMV-40K,TF-C96LFR-F70W9100LDMV-50K,TF-C96LFR-F97W11900LDMV-30K,TF-C96LFR-F97W11900LDMV-35K,TF-C96LFR-F97W11900LDMV-40K,TF-C96LFR-F97W11900LDMV-50K,TF-C96LFR-F118W14200LDMV-30K,TF-C96LFR-F118W14200LDMV-35K,TF-C96LFR-F118W14200LDMV-40K,TF-C96LFR-F118W14200LDMV-50K"
"127","2588","TF-KDS48L","TF-KDS48L-J24W2800LDMV-30K,TF-KDS48L-J24W2800LDMV-35K,TF-KDS48L-J24W2800LDMV-40K,TF-KDS48L-J24W2800LDMV-50K,TF-KDS48L-J28W3200LDMV-30K,TF-KDS48L-J28W3200LDMV-35K,TF-KDS48L-J28W3200LDMV-40K,TF-KDS48L-J28W3200LDMV-50K,TF-KDS48L-J35W4000LDMV-30K,TF-KDS48L-J35W4000LDMV-35K,TF-KDS48L-J35W4000LDMV-40K,TF-KDS48L-J35W4000LDMV-50K"
"128","2589","TF-KDS96L","TF-KDS96L-J48W5650LDMV-30K,TF-KDS96L-J48W5650LDMV-35K,TF-KDS96L-J48W5650LDMV-40K,TF-KDS96L-J48W5650LDMV-50K,TF-KDS96L-J57W6400LDMV-30K,TF-KDS96L-J57W6400LDMV-35K,TF-KDS96L-J57W6400LDMV-40K,TF-KDS96L-J57W6400LDMV-50K,TF-KDS96L-J72W8000LDMV-30K,TF-KDS96L-J72W8000LDMV-35K,TF-KDS96L-J72W8000LDMV-40K,TF-KDS96L-J72W8000LDMV-50K"
"129","2590","TF-IND48L","TF-IND48L-J32W5000LW30DMV-30K,TF-IND48L-J32W5000LW30DMV-35K,TF-IND48L-J32W5000LW30DMV-40K,TF-IND48L-J32W5000LW30DMV-50K,TF-IND48L-J48W6900LW30DMV-30K,TF-IND48L-J48W6900LW30DMV-35K,TF-IND48L-J48W6900LW30DMV-40K,TF-IND48L-J48W6900LW30DMV-50K,TF-IND48L-J57W7800LW30DMV-30K,TF-IND48L-J57W7800LW30DMV-35K,TF-IND48L-J57W7800LW30DMV-40K,TF-IND48L-J57W7800LW30DMV-50K"
"130","2591","TF-IND96L","TF-IND96L-J57W7800LW30DMV-30K,TF-IND96L-J57W7800LW30DMV-35K,TF-IND96L-J57W7800LW30DMV-40K,TF-IND96L-J57W7800LW30DMV-50K,TF-IND96L-J97W12400LW30DMV-30K,TF-IND96L-J97W12400LW30DMV-35K,TF-IND96L-J97W12400LW30DMV-40K,TF-IND96L-J97W12400LW30DMV-50K,TF-IND96L-J114W14000LW30DMV-30K,TF-IND96L-J114W14000LW30DMV-35K,TF-IND96L-J114W14000LW30DMV-40K,TF-IND96L-J114W14000LW30DMV-50K"
"131","2690","DG-FTRBQ","DG-FTRBQC1X10-U-3K-Z,DG-FTRBQC1X10-U-3K-B,DG-FTRBQC1X10-U-3K-Z-36,DG-FTRBQC1X10-U-3K-B-36,DG-FTRBQC1X10-U-3K-Z-30,DG-FTRBQC1X10-U-3K-B-30,DG-FTRBQC1X10-U-4K-Z,DG-FTRBQC1X10-U-4K-B,DG-FTRBQC1X10-U-4K-Z-36,DG-FTRBQC1X10-U-4K-B-36,DG-FTRBQC1X10-U-4K-Z-30,DG-FTRBQC1X10-U-4K-B-30,DG-FTRBQC1X10-U-5K-Z,DG-FTRBQC1X10-U-5K-B,DG-FTRBQC1X10-U-5K-Z-36,DG-FTRBQC1X10-U-5K-B-36,DG-FTRBQC1X10-U-5K-Z-30,DG-FTRBQC1X10-U-5K-B-30,DG-FTRBQC1X10-C-3K-Z,DG-FTRBQC1X10-C-3K-B,DG-FTRBQC1X10-C-3K-Z-36,DG-FTRBQC1X10-C-3K-B-36,DG-FTRBQC1X10-C-3K-Z-30,DG-FTRBQC1X10-C-3K-B-30,DG-FTRBQC1X10-C-4K-Z,DG-FTRBQC1X10-C-4K-B,DG-FTRBQC1X10-C-4K-Z-36,DG-FTRBQC1X10-C-4K-B-36,DG-FTRBQC1X10-C-4K-Z-30,DG-FTRBQC1X10-C-4K-B-30,DG-FTRBQC1X10-C-5K-Z,DG-FTRBQC1X10-C-5K-B,DG-FTRBQC1X10-C-5K-Z-36,DG-FTRBQC1X10-C-5K-B-36,DG-FTRBQC1X10-C-5K-Z-30,DG-FTRBQC1X10-C-5K-B-30,DG-FTRBQC1X15-U-3K-Z,DG-FTRBQC1X15-U-3K-B,DG-FTRBQC1X15-U-3K-Z-36,DG-FTRBQC1X15-U-3K-B-36,DG-FTRBQC1X15-U-3K-Z-30,DG-FTRBQC1X15-U-3K-B-30,DG-FTRBQC1X15-U-4K-Z,DG-FTRBQC1X15-U-4K-B,DG-FTRBQC1X15-U-4K-Z-36,DG-FTRBQC1X15-U-4K-B-36,DG-FTRBQC1X15-U-4K-Z-30,DG-FTRBQC1X15-U-4K-B-30,DG-FTRBQC1X15-U-5K-Z,DG-FTRBQC1X15-U-5K-B"
"132","2711","DG-AFS30Q","DG-AFS30QA1X37-U-3K-CZ,DG-AFS30QA1X37-U-3K-CB,DG-AFS30QA1X37-U-3K-LZ,DG-AFS30QA1X37-U-3K-LB,DG-AFS30QA1X37-U-4K-CZ,DG-AFS30QA1X37-U-4K-CB,DG-AFS30QA1X37-U-4K-LZ,DG-AFS30QA1X37-U-4K-LB,DG-AFS30QA1X37-U-5K-CZ,DG-AFS30QA1X37-U-5K-CB,DG-AFS30QA1X37-U-5K-LZ,DG-AFS30QA1X37-U-5K-LB,DG-AFS30QA1X37-H-3K-CZ,DG-AFS30QA1X37-H-3K-CB,DG-AFS30QA1X37-H-3K-LZ,DG-AFS30QA1X37-H-3K-LB,DG-AFS30QA1X37-H-4K-CZ,DG-AFS30QA1X37-H-4K-CB,DG-AFS30QA1X37-H-4K-LZ,DG-AFS30QA1X37-H-4K-LB,DG-AFS30QA1X37-H-5K-CZ,DG-AFS30QA1X37-H-5K-CB,DG-AFS30QA1X37-H-5K-LZ,DG-AFS30QA1X37-H-5K-LB,DG-AFS30QA1X65-U-3K-CZ,DG-AFS30QA1X65-U-3K-CB,DG-AFS30QA1X65-U-3K-LZ,DG-AFS30QA1X65-U-3K-LB,DG-AFS30QA1X65-U-4K-CZ,DG-AFS30QA1X65-U-4K-CB,DG-AFS30QA1X65-U-4K-LZ,DG-AFS30QA1X65-U-4K-LB,DG-AFS30QA1X65-U-5K-CZ,DG-AFS30QA1X65-U-5K-CB,DG-AFS30QA1X65-U-5K-LZ,DG-AFS30QA1X65-U-5K-LB,DG-AFS30QA1X65-H-3K-CZ,DG-AFS30QA1X65-H-3K-CB,DG-AFS30QA1X65-H-3K-LZ,DG-AFS30QA1X65-H-3K-LB,DG-AFS30QA1X65-H-4K-CZ,DG-AFS30QA1X65-H-4K-CB,DG-AFS30QA1X65-H-4K-LZ,DG-AFS30QA1X65-H-4K-LB,DG-AFS30QA1X65-H-5K-CZ,DG-AFS30QA1X65-H-5K-CB,DG-AFS30QA1X65-H-5K-LZ,DG-AFS30QA1X65-H-5K-LB,DG-AFS30QA1X100-U-3K-CZ,DG-AFS30QA1X100-U-3K-CB"
"133","2866","DG-AFS32Q","DG-AFS32Q-A1X37-U-3KB,DG-AFS32Q-A1X37-U-4KB,DG-AFS32Q-A1X37-U-5KB,DG-AFS32Q-A1X37-H-3KB,DG-AFS32Q-A1X37-H-4KB,DG-AFS32Q-A1X37-H-5KB,DG-AFS32Q-A1X65-U-3KB,DG-AFS32Q-A1X65-U-4KB,DG-AFS32Q-A1X65-U-5KB,DG-AFS32Q-A1X65-H-3KB,DG-AFS32Q-A1X65-H-4KB,DG-AFS32Q-A1X65-H-5KB,DG-AFS32Q-A1X100-U-3KB,DG-AFS32Q-A1X100-U-4KB,DG-AFS32Q-A1X100-U-5KB,DG-AFS32Q-A1X100-H-3KB,DG-AFS32Q-A1X100-H-4KB,DG-AFS32Q-A1X100-H-5KB,DG-AFS32Q-A1X140-U-3KB,DG-AFS32Q-A1X140-U-4KB,DG-AFS32Q-A1X140-U-5KB,DG-AFS32Q-A1X140-H-3KB,DG-AFS32Q-A1X140-H-4KB,DG-AFS32Q-A1X140-H-5KB,DG-AFS32Q-B1X37-U-3KB,DG-AFS32Q-B1X37-U-4KB,DG-AFS32Q-B1X37-U-5KB,DG-AFS32Q-B1X37-H-3KB,DG-AFS32Q-B1X37-H-4KB,DG-AFS32Q-B1X37-H-5KB,DG-AFS32Q-B1X65-U-3KB,DG-AFS32Q-B1X65-U-4KB,DG-AFS32Q-B1X65-U-5KB,DG-AFS32Q-B1X65-H-3KB,DG-AFS32Q-B1X65-H-4KB,DG-AFS32Q-B1X65-H-5KB,DG-AFS32Q-B1X100-U-3KB,DG-AFS32Q-B1X100-U-4KB,DG-AFS32Q-B1X100-U-5KB,DG-AFS32Q-B1X100-H-3KB,DG-AFS32Q-B1X100-H-4KB,DG-AFS32Q-B1X100-H-5KB,DG-AFS32Q-B1X140-U-3KB,DG-AFS32Q-B1X140-U-4KB,DG-AFS32Q-B1X140-U-5KB,DG-AFS32Q-B1X140-H-3KB,DG-AFS32Q-B1X140-H-4KB,DG-AFS32Q-B1X140-H-5KB,DG-AFS32Q-C1X37-U-3KB,DG-AFS32Q-C1X37-U-4KB"
"134","2907","TF-CITE48L","TF-CITE48L-FRF48W5600LLBDMV30K,TF-CITE48L-FRF48W5600LLBDMV35K,TF-CITE48L-FRF48W5600LLBDMV40K,TF-CITE48L-FRF48W5600LLBDMV50K,TF-CITE48L-FRF57W6800LLBDMV30K,TF-CITE48L-FRF57W6800LLBDMV35K,TF-CITE48L-FRF57W6800LLBDMV40K,TF-CITE48L-FRF57W6800LLBDMV50K"
"135","2908","TF-CITE96L","TF-CITE96L-RFV74W9200LLBDMV30K,TF-CITE96L-RFV74W9200LLBDMV35K,TF-CITE96L-RFV74W9200LLBDMV40K,TF-CITE96L-RFV74W9200LLBDMV50K,TF-CITE96L-FRF97W11200LLBDMV30K,TF-CITE96L-FRF97W11200LLBDMV35K,TF-CITE96L-FRF97W11200LLBDMV40K,TF-CITE96L-FRF97W11200LLBDMV50K"
